"DIC","PH"
"1",0.00117514973214771,8.34568539548697
"2",0.00125103743612949,8.31236731663634
"3",0.0013217282259532,8.28348790306779
"4",0.00138816834581963,8.25800234283574
"5",0.00145104759820021,8.23519618563596
"6",0.00151088722974899,8.21455925135806
"7",0.00156809251103929,8.19571449024972
"8",0.00162298593784909,8.17837534691913
"9",0.00167582912800104,8.16231893435734
"10",0.00172683778981538,8.1473684660521
"11",0.00177619226686582,8.13338135837701
"12",0.00182404515915128,8.12024093961424
"13",0.00187052695428262,8.1078505282979
"14",0.00191575026915854,8.09612911212009
"15",0.00195981309953804,8.08500813477808
"16",0.00200280134719166,8.07442906643215
"17",0.00204479081173533,8.06434153907556
"18",0.00208584877954261,8.05470189617361
"19",0.00212603530508986,8.04547205080792
"20",0.00216540425451442,8.0366185767824
"21",0.00220400416319358,8.02811197788537
"22",0.00224187894631804,8.01992609497846
"23",0.00227906849213427,8.01203762084781
"24",0.00231560916070032,8.00442570013663
"25",0.00235153420592221,7.99707159705909
"26",0.00238687413481963,7.98995841756536
"27",0.002421657015068,7.98307087558945
"28",0.00245590873963734,7.97639509524394
"29",0.00248965325562387,7.96991844252558
"30",0.00252291276302379,7.96362938140113
"31",0.00255570788813841,7.95751735015413
"32",0.00258805783545897,7.95157265466342
"33",0.00261998052120818,7.9457863759051
"34",0.00265149269117552,7.9401502894622
"35",0.00268261002504675,7.93465679521859
"36",0.00271334722907273,7.92929885572919
"37",0.002743718118632,7.92406994201218
"38",0.00277373569200246,7.91896398571603
"39",0.00280341219645962,7.91397533678235
"40",0.0028327591876553,7.90909872586363
"41",0.00286178758309291,7.90432923086935
"42",0.00289050771040149,7.89966224710777
"43",0.00291892935101365,7.89509346056943
"44",0.00294706177977118,7.89061882396381
"45",0.00297491380091304,7.88623453517567
"46",0.00300249378084152,7.88193701785347
"47",0.00302980967801234,7.87772290388171
"48",0.00305686907025124,7.87358901752205
"49",0.00308367917976287,7.86953236103578
"50",0.00311024689606589,7.86555010162507
"51",0.00313657879706055,7.86163955955006
"52",0.00316268116841144,7.85779819729724
"53",0.00318856002140723,7.85402360968935
"54",0.003214221109441,7.85031351484027
"55",0.00323966994323934,7.84666574586974
"56",0.00326491180495437,7.84307824330253
"57",0.00328995176122071,7.83954904808544
"58",0.00331479467526887,7.83607629516262
"59",0.00333944521817706,7.83265820755669
"60",0.00336390787933518,7.82929309090852
"61",0.00338818697618739,7.82597932843362
"62",0.00341228666331307,7.82271537625767
"63",0.00343621094090036,7.81949975909748
"64",0.00345996366266111,7.81633106625699
"65",0.00348354854323169,7.81320794791139
"66",0.00350696916509987,7.81012911165457
"67",0.0035302289850943,7.80709331928797
"68",0.00355333134046991,7.80409938383082
"69",0.00357627945461965,7.80114616673372
"70",0.00359907644244006,7.79823257527914
"71",0.00362172531537608,7.79535756015403
"72",0.00364422898616831,7.792520113181
"73",0.00366659027332368,7.78971926519595
"74",0.00368881190532914,7.78695408406066
"75",0.00371089652462622,7.78422367280049
"76",0.00373284669136264,7.78152716785765
"77",0.0037546648869363,7.77886373745163
"78",0.0037763535173454,7.77623258003889
"79",0.00379791491635748,7.77363292286489
"80",0.00381935134850932,7.77106402060165
"81",0.00384066501194841,7.76852515406505
"82",0.00386185804112634,7.76601562900619
"83",0.00388293250935318,7.76353477497185
"84",0.00390389043122177,7.76108194422924
"85",0.0039247337649097,7.75865651075092
"86",0.00394546441436661,7.75625786925567
"87",0.00396608423139357,7.7538854343018
"88",0.00398659501762118,7.75153863942948
"89",0.00400699852639209,7.74921693634893
"90",0.00402729646455378,7.74691979417145
"91",0.00404749049416657,7.74464669868085
"92",0.00406758223413185,7.74239715164253
"93",0.00408757326174498,7.74017067014795
"94",0.00410746511417706,7.73796678599249
"95",0.00412725928988954,7.73578504508442
"96",0.00414695724998535,7.73362500688341
"97",0.00416656041950002,7.73148624386654
"98",0.00418607018863592,7.7293683410205
"99",0.00420548791394279,7.72727089535822
"100",0.0042248149194473,7.72519351545867
"101",0.0042440524977343,7.72313582102839
"102",0.00426320191098234,7.72109744248374
"103",0.00428226439195569,7.71907802055242
"104",0.00430124114495519,7.71707720589347
"105",0.00432013334672988,7.71509465873452
"106",0.00433894214735151,7.71313004852555
"107",0.00435766867105356,7.71118305360809
"108",0.0043763140170368,7.70925336089916
"109",0.00439487926024269,7.7073406655891
"110",0.0044133654520964,7.70544467085266
"111",0.00443177362122086,7.70356508757249
"112",0.00445010477412305,7.7017016340746
"113",0.00446835989585411,7.699854035875
"114",0.00448653995064423,7.69802202543704
"115",0.0045046458825136,7.69620534193897
"116",0.00452267861586055,7.69440373105101
"117",0.00454063905602782,7.69261694472175
"118",0.004558528089848,7.69084474097313
"119",0.00457634658616906,7.68908688370379
"120",0.0045940953963609,7.68734314250032
