"DIC","PH"
"1",0.000475681990285408,8
"2",0.000554565523542614,8
"3",0.00063344905679982,8
"4",0.000712332590057027,8
"5",0.000791216123314233,8
"6",0.00087009965657144,8
"7",0.000948983189828646,8
"8",0.00102786672308585,8
"9",0.00110675025634306,8
"10",0.00118563378960027,8
"11",0.00126451732285747,8
"12",0.00134340085611468,8
"13",0.00142228438937188,8
"14",0.00150116792262909,8
"15",0.0015800514558863,8
"16",0.0016589349891435,8
"17",0.00173781852240071,8
"18",0.00181670205565792,8
"19",0.00189558558891512,8
"20",0.00197446912217233,8
"21",0.00205335265542954,8
"22",0.00213223618868674,8
"23",0.00221111972194395,8
"24",0.00229000325520115,8
"25",0.00236888678845836,8
"26",0.00244777032171557,8
"27",0.00252665385497277,8
"28",0.00260553738822998,8
"29",0.00268442092148719,8
"30",0.00276330445474439,8
"31",0.0028421879880016,8
"32",0.00292107152125881,8
"33",0.00299995505451601,8
"34",0.00307883858777322,8
"35",0.00315772212103042,8
"36",0.00323660565428763,8
"37",0.00331548918754484,8
"38",0.00339437272080204,8
"39",0.00347325625405925,8
"40",0.00355213978731646,8
"41",0.00363102332057366,8
"42",0.00370990685383087,8
"43",0.00378879038708808,8
"44",0.00386767392034528,8
"45",0.00394655745360249,8
"46",0.0040254409868597,8
"47",0.0041043245201169,8
"48",0.00418320805337411,8
"49",0.00426209158663131,8
"50",0.00434097511988852,8
"51",0.00441985865314573,8
"52",0.00449874218640293,8
"53",0.00457762571966014,8
"54",0.00465650925291735,8
"55",0.00473539278617455,8
"56",0.00481427631943176,8
"57",0.00489315985268897,8
"58",0.00497204338594617,8
"59",0.00505092691920338,8
"60",0.00512981045246058,8
"61",0.00520869398571779,8
"62",0.005287577518975,8
"63",0.0053664610522322,8
"64",0.00544534458548941,8
"65",0.00552422811874662,8
"66",0.00560311165200382,8
"67",0.00568199518526103,8
"68",0.00576087871851824,8
"69",0.00583976225177544,8
"70",0.00591864578503265,8
"71",0.00599752931828986,8
"72",0.00607641285154706,8
"73",0.00615529638480427,8
"74",0.00623417991806147,8
"75",0.00631306345131868,8
"76",0.00639194698457589,8
"77",0.00647083051783309,8
"78",0.0065497140510903,8
"79",0.00662859758434751,8
"80",0.00670748111760471,8
"81",0.00678636465086192,8
"82",0.00686524818411913,8
"83",0.00694413171737633,8
"84",0.00702301525063354,8
"85",0.00710189878389074,8
"86",0.00718078231714795,8
"87",0.00725966585040516,8
"88",0.00733854938366236,8
"89",0.00741743291691957,8
"90",0.00749631645017678,8
"91",0.00757519998343398,8
"92",0.00765408351669119,8
