"DIC","PH"
"1",0.00118949972599464,8.35011067436128
"2",0.00126615955172267,8.31679259551065
"3",0.00133756923820384,8.28791318194209
"4",0.00140468472076139,8.26242762171005
"5",0.00146820286659726,8.23962146451027
"6",0.00152865026080258,8.21898453023237
"7",0.00158643632459886,8.20013976912403
"8",0.00164188685665997,8.18280062579344
"9",0.00169526615421242,8.16674421323165
"10",0.00174679213479025,8.15179374492641
"11",0.00179664698898685,8.13780663725132
"12",0.00184498487968024,8.12466621848855
"13",0.00189193763089255,8.11227580717221
"14",0.0019376190129078,8.1005543909944
"15",0.00198212802512536,8.08943341365239
"16",0.00202555144909352,8.07885434530646
"17",0.00206796586074299,8.06876681794987
"18",0.00210943923557228,8.05912717504792
"19",0.00215003224311599,8.04989732968223
"20",0.00218979930119074,8.0410438556567
"21",0.00222878944225724,8.03253725675968
"22",0.00226704703127115,8.02435137385277
"23",0.00230461236500126,8.01646289972212
"24",0.00234152217589339,8.00885097901094
"25",0.00237781005842917,8.0014968759334
"26",0.00241350683207117,7.99438369643967
"27",0.00244864085195472,7.98749615446376
"28",0.00248323827623713,7.98082037411824
"29",0.00251732329727293,7.97434372139989
"30",0.00255091834242339,7.96805466027544
"31",0.00258404424923763,7.96194262902844
"32",0.00261672041889299,7.95599793353773
"33",0.00264896495110424,7.95021165477941
"34",0.00268079476316574,7.94457556833651
"35",0.00271222569534945,7.9390820740929
"36",0.00274327260452282,7.9337241346035
"37",0.00277394944755697,7.92849522088648
"38",0.00280426935585387,7.92338926459034
"39",0.00283424470212165,7.91840061565666
"40",0.00286388716036127,7.91352400473794
"41",0.00289320775988966,7.90875450974366
"42",0.00292221693410805,7.90408752598208
"43",0.00295092456462725,7.89951873944373
"44",0.00297934002127896,7.89504410283812
"45",0.00300747219847223,7.89065981404998
"46",0.00303532954829532,7.88636229672777
"47",0.00306292011071184,7.88214818275602
"48",0.00309025154115714,7.87801429639636
"49",0.00311733113580331,7.87395763991009
"50",0.00314416585472919,7.86997538049938
"51",0.00317076234320373,7.86606483842437
"52",0.00319712695126724,7.86222347617155
"53",0.00322326575177404,7.85844888856366
"54",0.00324918455704155,7.85473879371458
"55",0.00327488893423544,7.85109102474405
"56",0.00330038421960589,7.84750352217684
"57",0.00332567553167832,7.84397432695975
"58",0.00335076778349085,7.84050157403693
"59",0.00337566569396134,7.837083486431
"60",0.00340037379845856,7.83371836978283
"61",0.00342489645864451,7.83040460730793
"62",0.00344923787164841,7.82714065513198
"63",0.003473402078627,7.82392503797178
"64",0.0034973929727606,7.8207563451313
"65",0.00352121430672966,7.8176332267857
"66",0.0035448696997126,7.81455439052888
"67",0.00356836264394179,7.81151859816227
"68",0.00359169651085123,7.80852466270513
"69",0.0036148745568468,7.80557144560803
"70",0.00363789992872677,7.80265785415345
"71",0.00366077566877834,7.79978283902834
"72",0.00368350471957343,7.79694539205531
"73",0.00370608992848518,7.79414454407026
"74",0.00372853405194484,7.79137936293497
"75",0.00375083975945692,7.7886489516748
"76",0.00377300963738936,7.78595244673196
"77",0.00379504619255371,7.78328901632593
"78",0.00381695185558961,7.7806578589132
"79",0.0038387289841663,7.77805820173919
"80",0.00386037986601319,7.77548929947596
"81",0.00388190672179047,7.77295043293936
"82",0.00390331170781008,7.7704409078805
"83",0.00392459691861628,7.76796005384616
"84",0.00394576438943468,7.76550722310355
"85",0.00396681609849789,7.76308178962523
"86",0.00398775396925516,7.76068314812998
"87",0.00400857987247314,7.75831071317611
"88",0.0040292956282341,7.75596391830379
"89",0.00404990300783787,7.75364221522323
"90",0.0040704037356129,7.75134507304576
"91",0.00409079949064178,7.74907197755516
